Job_ID,Machine_ID,Job_Status,orig_Scheduled_start,orig_Scheduled_end,pred_abnormal_prob,priority_score,optimized_start,optimized_end,Processing_Time,Energy_Consumption
J498,M01,Completed,2023-03-21 18:50:00,2023-03-21 20:27:00,0.0,0.2621668627927348,2023-03-25 21:07:00,2023-03-25 22:44:00,97.0,8.17
J921,M01,Completed,2023-03-24 17:20:00,2023-03-24 18:50:00,0.0,0.2597443493011857,2023-03-25 22:44:00,2023-03-26 00:14:00,90.0,7.46
J471,M01,Completed,2023-03-21 14:20:00,2023-03-21 14:42:00,0.013333333333333334,0.25540954158415813,2023-03-26 00:14:00,2023-03-26 00:36:00,22.0,2.3
J237,M01,Completed,2023-03-19 23:20:00,2023-03-20 00:43:00,0.0,0.25443257719712326,2023-03-26 00:36:00,2023-03-26 01:59:00,83.0,6.17
J232,M01,Completed,2023-03-19 22:30:00,2023-03-20 00:16:00,0.0,0.2523071054558729,2023-03-26 01:59:00,2023-03-26 03:45:00,106.0,11.48
J846,M01,Completed,2023-03-24 04:50:00,2023-03-24 06:21:00,0.0,0.2523026417165486,2023-03-26 03:45:00,2023-03-26 05:16:00,91.0,8.59
J026,M01,Completed,2023-03-18 12:10:00,2023-03-18 12:31:00,0.0,0.25201128109539905,2023-03-26 05:16:00,2023-03-26 05:37:00,21.0,3.89
J802,M01,Completed,2023-03-23 21:30:00,2023-03-23 23:24:00,0.0,0.2502583289280573,2023-03-26 05:37:00,2023-03-26 07:31:00,114.0,8.67
J536,M01,Completed,2023-03-22 01:10:00,2023-03-22 02:50:00,0.0,0.2494631335400834,2023-03-26 07:31:00,2023-03-26 09:11:00,100.0,6.97
J038,M01,Completed,2023-03-18 14:10:00,2023-03-18 14:53:00,0.0,0.2490127825336355,2023-03-26 09:11:00,2023-03-26 09:54:00,43.0,4.98
J531,M01,Completed,2023-03-22 00:20:00,2023-03-22 01:50:00,0.02,0.24749519131756317,2023-03-26 09:54:00,2023-03-26 11:24:00,90.0,8.86
J866,M01,Completed,2023-03-24 08:10:00,2023-03-24 08:43:00,0.006666666666666667,0.24520134182695916,2023-03-26 11:24:00,2023-03-26 11:57:00,33.0,2.47
J160,M01,Completed,2023-03-19 10:30:00,2023-03-19 12:28:00,0.006666666666666667,0.2446896346372111,2023-03-26 11:57:00,2023-03-26 13:55:00,118.0,9.57
J954,M01,Completed,2023-03-24 22:50:00,2023-03-24 23:29:00,0.0,0.24412068335869924,2023-03-26 13:55:00,2023-03-26 14:34:00,39.0,3.74
J431,M01,Completed,2023-03-21 07:40:00,2023-03-21 08:28:00,0.006666666666666667,0.23937859297253794,2023-03-26 14:34:00,2023-03-26 15:22:00,48.0,2.15
J246,M01,Completed,2023-03-20 00:50:00,2023-03-20 01:30:00,0.0,0.2307300247548486,2023-03-26 15:22:00,2023-03-26 16:02:00,40.0,3.02
J539,M01,Completed,2023-03-22 01:40:00,2023-03-22 03:36:00,0.013333333333333334,0.22758078695700074,2023-03-26 16:02:00,2023-03-26 17:58:00,116.0,10.59
J700,M01,Completed,2023-03-23 04:30:00,2023-03-23 06:15:00,0.0,0.22493973947286333,2023-03-26 17:58:00,2023-03-26 19:43:00,105.0,8.39
J667,M01,Completed,2023-03-22 23:00:00,2023-03-23 00:11:00,0.0,0.2140004869512958,2023-03-26 19:43:00,2023-03-26 20:54:00,71.0,6.57
J133,M01,Completed,2023-03-19 06:00:00,2023-03-19 07:25:00,0.006666666666666667,0.21359512504634742,2023-03-26 20:54:00,2023-03-26 22:19:00,85.0,6.51
J387,M01,Completed,2023-03-21 00:20:00,2023-03-21 01:02:00,0.0,0.21290053970833225,2023-03-26 22:19:00,2023-03-26 23:01:00,42.0,4.47
J326,M01,Completed,2023-03-20 14:10:00,2023-03-20 15:10:00,0.006666666666666667,0.21212817703186537,2023-03-26 23:01:00,2023-03-27 00:01:00,60.0,4.74
J946,M01,Completed,2023-03-24 21:30:00,2023-03-24 22:15:00,0.0,0.20708314734659447,2023-03-27 00:01:00,2023-03-27 00:46:00,45.0,2.43
J234,M01,Completed,2023-03-19 22:50:00,2023-03-20 00:41:00,0.0,0.20691774539702062,2023-03-27 00:46:00,2023-03-27 02:37:00,111.0,9.95
J475,M01,Completed,2023-03-21 15:00:00,2023-03-21 16:46:00,0.013333333333333334,0.20241988934242666,2023-03-27 02:37:00,2023-03-27 04:23:00,106.0,8.41
J627,M01,Completed,2023-03-22 16:20:00,2023-03-22 17:32:00,0.0,0.2018353284907955,2023-03-27 04:23:00,2023-03-27 05:35:00,72.0,3.4
J992,M01,Completed,2023-03-25 05:10:00,2023-03-25 06:33:00,0.0,0.198270583935972,2023-03-27 05:35:00,2023-03-27 06:58:00,83.0,6.7
J567,M01,Completed,2023-03-22 06:20:00,2023-03-22 07:48:00,0.0,0.1980421214914938,2023-03-27 06:58:00,2023-03-27 08:26:00,88.0,7.35
J769,M01,Completed,2023-03-23 16:00:00,2023-03-23 16:59:00,0.0,0.19648362618269277,2023-03-27 08:26:00,2023-03-27 09:25:00,59.0,4.32
J779,M01,Completed,2023-03-23 17:40:00,2023-03-23 18:44:00,0.0,0.18874390293528126,2023-03-27 09:25:00,2023-03-27 10:29:00,64.0,3.28
J809,M01,Completed,2023-03-23 22:40:00,2023-03-24 00:13:00,0.0,0.18573720731839125,2023-03-27 10:29:00,2023-03-27 12:02:00,93.0,5.43
J447,M01,Completed,2023-03-21 10:20:00,2023-03-21 11:33:00,0.0,0.18306383151502192,2023-03-27 12:02:00,2023-03-27 13:15:00,73.0,3.13
J551,M01,Completed,2023-03-22 03:40:00,2023-03-22 05:05:00,0.0,0.17715821937184398,2023-03-27 13:15:00,2023-03-27 14:40:00,85.0,5.05
J527,M01,Completed,2023-03-21 23:40:00,2023-03-22 00:47:00,0.006666666666666667,0.17714047261490506,2023-03-27 14:40:00,2023-03-27 15:47:00,67.0,3.15
J940,M01,Completed,2023-03-24 20:30:00,2023-03-24 21:57:00,0.0,0.1770295012768113,2023-03-27 15:47:00,2023-03-27 17:14:00,87.0,5.9
J692,M01,Completed,2023-03-23 03:10:00,2023-03-23 04:33:00,0.006666666666666667,0.17694666504090037,2023-03-27 17:14:00,2023-03-27 18:37:00,83.0,4.07
J126,M01,Completed,2023-03-19 04:50:00,2023-03-19 06:00:00,0.0,0.17604187801862747,2023-03-27 18:37:00,2023-03-27 19:47:00,70.0,5.07
J422,M01,Completed,2023-03-21 06:10:00,2023-03-21 08:09:00,0.02,0.17261818770890147,2023-03-27 19:47:00,2023-03-27 21:46:00,119.0,6.31
J323,M01,Completed,2023-03-20 13:40:00,2023-03-20 15:10:00,0.0,0.17056689526302876,2023-03-27 21:46:00,2023-03-27 23:16:00,90.0,5.88
J533,M01,Completed,2023-03-22 00:40:00,2023-03-22 02:32:00,0.02666666666666667,0.17042757238667158,2023-03-27 23:16:00,2023-03-28 01:08:00,112.0,6.86
J538,M01,Completed,2023-03-22 01:30:00,2023-03-22 02:45:00,0.0,0.16189059773815986,2023-03-28 01:08:00,2023-03-28 02:23:00,75.0,2.16
J191,M01,Completed,2023-03-19 15:40:00,2023-03-19 17:34:00,0.006666666666666667,0.155193388245819,2023-03-28 02:23:00,2023-03-28 04:17:00,114.0,5.81
J720,M01,Completed,2023-03-23 07:50:00,2023-03-23 09:21:00,0.0,0.14423138416759776,2023-03-28 04:17:00,2023-03-28 05:48:00,91.0,2.78
J666,M01,Completed,2023-03-22 22:50:00,2023-03-23 00:01:00,0.006666666666666667,0.13386067713748598,2023-03-28 05:48:00,2023-03-28 06:59:00,71.0,2.99
J393,M01,Completed,2023-03-21 01:20:00,2023-03-21 02:29:00,0.006666666666666667,0.1275697223034526,2023-03-28 06:59:00,2023-03-28 08:08:00,69.0,2.09
J212,M01,Completed,2023-03-19 19:10:00,2023-03-19 20:46:00,0.0,0.10553763746544696,2023-03-28 08:08:00,2023-03-28 09:44:00,96.0,4.27
J449,M01,Completed,2023-03-21 10:40:00,2023-03-21 12:38:00,0.0,0.08924530292771868,2023-03-28 09:44:00,2023-03-28 11:42:00,118.0,3.42
J455,M01,Completed,2023-03-21 11:40:00,2023-03-21 13:27:00,0.02,0.07870640749554472,2023-03-28 11:42:00,2023-03-28 13:29:00,107.0,2.35
J631,M01,Completed,2023-03-22 17:00:00,2023-03-22 18:45:00,0.02,0.06286710221700073,2023-03-28 13:29:00,2023-03-28 15:14:00,105.0,2.63
J113,M01,Completed,2023-03-19 02:40:00,2023-03-19 04:23:00,0.0,0.06060390375087267,2023-03-28 15:14:00,2023-03-28 16:57:00,103.0,2.25
J006,M02,Completed,2023-03-18 08:50:00,2023-03-18 10:30:00,0.006666666666666667,0.38448787347976615,2023-03-18 08:50:00,2023-03-18 10:30:00,100.0,13.83
J009,M02,Completed,2023-03-18 09:20:00,2023-03-18 10:02:00,0.0,0.4117237349231747,2023-03-18 10:30:00,2023-03-18 11:12:00,42.0,8.97
J019,M02,Completed,2023-03-18 11:00:00,2023-03-18 11:52:00,0.013333333333333334,0.2599511964117987,2023-03-18 11:12:00,2023-03-18 12:04:00,52.0,3.27
J024,M02,Delayed,2023-03-18 11:50:00,2023-03-18 13:14:00,0.9733333333333334,0.6238825355514575,2023-03-18 12:04:00,2023-03-18 13:28:00,84.0,8.81
J021,M02,Completed,2023-03-18 11:20:00,2023-03-18 13:07:00,0.0,0.3812976504300732,2023-03-18 13:28:00,2023-03-18 15:15:00,107.0,13.73
J039,M02,Failed,2023-03-18 14:20:00,2023-03-18 15:08:00,0.9933333333333333,0.8096001835497666,2023-03-18 15:15:00,2023-03-18 16:03:00,48.0,10.65
J035,M02,Completed,2023-03-18 13:40:00,2023-03-18 14:27:00,0.013333333333333334,0.47465435753701063,2023-03-18 16:03:00,2023-03-18 16:50:00,47.0,12.12
J047,M02,Completed,2023-03-18 15:40:00,2023-03-18 16:05:00,0.0,0.45057704012017613,2023-03-18 16:50:00,2023-03-18 17:15:00,25.0,10.09
J049,M02,Completed,2023-03-18 16:00:00,2023-03-18 16:33:00,0.006666666666666667,0.40480853249863613,2023-03-18 17:15:00,2023-03-18 17:48:00,33.0,7.55
J057,M02,Completed,2023-03-18 17:20:00,2023-03-18 17:51:00,0.013333333333333334,0.35630334508986894,2023-03-18 17:48:00,2023-03-18 18:19:00,31.0,6.53
J062,M02,Delayed,2023-03-18 18:10:00,2023-03-18 19:48:00,1.0,0.7166656652942756,2023-03-18 18:19:00,2023-03-18 19:57:00,98.0,9.93
J063,M02,Failed,2023-03-18 18:20:00,2023-03-18 19:07:00,0.9933333333333333,0.7595570069924638,2023-03-18 19:57:00,2023-03-18 20:44:00,47.0,8.4
J067,M02,Delayed,2023-03-18 19:00:00,2023-03-18 19:23:00,1.0,0.7141193032542044,2023-03-18 20:44:00,2023-03-18 21:07:00,23.0,3.79
J061,M02,Failed,2023-03-18 18:00:00,2023-03-18 19:50:00,0.98,0.6164312782607448,2023-03-18 21:07:00,2023-03-18 22:57:00,110.0,6.98
J090,M02,Delayed,2023-03-18 22:50:00,2023-03-18 23:17:00,1.0,0.8249360057550611,2023-03-18 22:57:00,2023-03-18 23:24:00,27.0,12.34
J091,M02,Completed,2023-03-18 23:00:00,2023-03-19 00:00:00,0.013333333333333334,0.5007543453592824,2023-03-18 23:24:00,2023-03-19 00:24:00,60.0,14.6
J078,M02,Delayed,2023-03-18 20:50:00,2023-03-18 22:37:00,0.9933333333333333,0.48035966901910543,2023-03-19 00:24:00,2023-03-19 02:11:00,107.0,2.2
J100,M02,Completed,2023-03-19 00:30:00,2023-03-19 00:57:00,0.006666666666666667,0.44107911643322806,2023-03-19 02:11:00,2023-03-19 02:38:00,27.0,12.24
J081,M02,Completed,2023-03-18 21:20:00,2023-03-18 22:29:00,0.0,0.3844899565658414,2023-03-19 02:38:00,2023-03-19 03:47:00,69.0,11.72
J118,M02,Failed,2023-03-19 03:30:00,2023-03-19 04:38:00,0.9533333333333334,0.8033911992669708,2023-03-19 03:47:00,2023-03-19 04:55:00,68.0,12.12
J064,M02,Completed,2023-03-18 18:30:00,2023-03-18 19:41:00,0.0,0.3073454530620403,2023-03-19 04:55:00,2023-03-19 06:06:00,71.0,7.42
J117,M02,Completed,2023-03-19 03:20:00,2023-03-19 04:27:00,0.0,0.2793798644597074,2023-03-19 06:06:00,2023-03-19 07:13:00,67.0,5.41
J068,M02,Completed,2023-03-18 19:10:00,2023-03-18 21:06:00,0.013333333333333334,0.27929121182191907,2023-03-19 07:13:00,2023-03-19 09:09:00,116.0,9.64
J151,M02,Failed,2023-03-19 09:00:00,2023-03-19 09:20:00,0.9533333333333334,0.923791637522201,2023-03-19 09:09:00,2023-03-19 09:29:00,20.0,13.63
J085,M02,Completed,2023-03-18 22:00:00,2023-03-18 22:44:00,0.0,0.24615249766670955,2023-03-19 09:29:00,2023-03-19 10:13:00,44.0,3.35
J154,M02,Completed,2023-03-19 09:30:00,2023-03-19 11:21:00,0.006666666666666667,0.25158416858325117,2023-03-19 10:13:00,2023-03-19 12:04:00,111.0,7.67
J112,M02,Completed,2023-03-19 02:30:00,2023-03-19 03:44:00,0.0,0.23124846812094457,2023-03-19 12:04:00,2023-03-19 13:18:00,74.0,7.12
J172,M02,Failed,2023-03-19 12:30:00,2023-03-19 13:51:00,0.98,0.7920508862536262,2023-03-19 13:18:00,2023-03-19 14:39:00,81.0,11.61
J173,M02,Completed,2023-03-19 12:40:00,2023-03-19 13:44:00,0.0,0.43578363022319316,2023-03-19 14:39:00,2023-03-19 15:43:00,64.0,12.14
J188,M02,Completed,2023-03-19 15:10:00,2023-03-19 16:40:00,0.006666666666666667,0.31272144894456144,2023-03-19 15:43:00,2023-03-19 17:13:00,90.0,9.18
J196,M02,Completed,2023-03-19 16:30:00,2023-03-19 17:26:00,0.0,0.3175589010999603,2023-03-19 17:13:00,2023-03-19 18:09:00,56.0,8.84
J202,M02,Failed,2023-03-19 17:30:00,2023-03-19 18:52:00,0.9266666666666666,0.6816218259657806,2023-03-19 18:09:00,2023-03-19 19:31:00,82.0,10.12
J195,M02,Completed,2023-03-19 16:20:00,2023-03-19 17:48:00,0.013333333333333334,0.25531312474332835,2023-03-19 19:31:00,2023-03-19 20:59:00,88.0,7.32
J221,M02,Delayed,2023-03-19 20:40:00,2023-03-19 22:15:00,1.0,0.7408817915762658,2023-03-19 20:59:00,2023-03-19 22:34:00,95.0,10.49
J231,M02,Failed,2023-03-19 22:20:00,2023-03-19 22:56:00,0.9733333333333334,0.9442058727914071,2023-03-19 22:34:00,2023-03-19 23:10:00,36.0,14.64
J236,M02,Completed,2023-03-19 23:10:00,2023-03-19 23:36:00,0.0,0.3333759688293954,2023-03-19 23:10:00,2023-03-19 23:36:00,26.0,7.84
J228,M02,Completed,2023-03-19 21:50:00,2023-03-19 23:07:00,0.006666666666666667,0.32756209334735203,2023-03-19 23:36:00,2023-03-20 00:53:00,77.0,8.47
J240,M02,Failed,2023-03-19 23:50:00,2023-03-20 00:12:00,0.96,0.7903193600734644,2023-03-20 00:53:00,2023-03-20 01:15:00,22.0,9.51
J247,M02,Completed,2023-03-20 01:00:00,2023-03-20 02:24:00,0.0,0.33476427381709556,2023-03-20 01:15:00,2023-03-20 02:39:00,84.0,12.46
J245,M02,Completed,2023-03-20 00:40:00,2023-03-20 01:05:00,0.006666666666666667,0.3013385004496446,2023-03-20 02:39:00,2023-03-20 03:04:00,25.0,2.84
J215,M02,Completed,2023-03-19 19:40:00,2023-03-19 20:23:00,0.0,0.29070819299219575,2023-03-20 03:04:00,2023-03-20 03:47:00,43.0,6.1
J243,M02,Completed,2023-03-20 00:20:00,2023-03-20 01:16:00,0.0,0.2576595382033649,2023-03-20 03:47:00,2023-03-20 04:43:00,56.0,4.43
J267,M02,Completed,2023-03-20 04:20:00,2023-03-20 06:01:00,0.0,0.2823330763204841,2023-03-20 04:43:00,2023-03-20 06:24:00,101.0,8.25
J276,M02,Failed,2023-03-20 05:50:00,2023-03-20 07:08:00,1.0,0.5564018987207814,2023-03-20 06:24:00,2023-03-20 07:42:00,78.0,4.23
J284,M02,Delayed,2023-03-20 07:10:00,2023-03-20 08:21:00,1.0,0.8707062447611814,2023-03-20 07:42:00,2023-03-20 08:53:00,71.0,13.8
J288,M02,Completed,2023-03-20 07:50:00,2023-03-20 08:26:00,0.0,0.36271655236057204,2023-03-20 08:53:00,2023-03-20 09:29:00,36.0,6.56
J295,M02,Completed,2023-03-20 09:00:00,2023-03-20 09:39:00,0.0,0.3850369678904685,2023-03-20 09:29:00,2023-03-20 10:08:00,39.0,10.97
J200,M02,Completed,2023-03-19 17:10:00,2023-03-19 18:34:00,0.006666666666666667,0.23860774526098996,2023-03-20 10:08:00,2023-03-20 11:32:00,84.0,7.96
J307,M02,Delayed,2023-03-20 11:00:00,2023-03-20 12:29:00,0.9933333333333333,0.5793227822700462,2023-03-20 11:32:00,2023-03-20 13:01:00,89.0,6.97
J311,M02,Failed,2023-03-20 11:40:00,2023-03-20 13:05:00,0.98,0.7807477169960697,2023-03-20 13:01:00,2023-03-20 14:26:00,85.0,13.06
J316,M02,Completed,2023-03-20 12:30:00,2023-03-20 14:15:00,0.0,0.3762727752120991,2023-03-20 14:26:00,2023-03-20 16:11:00,105.0,14.25
J333,M02,Delayed,2023-03-20 15:20:00,2023-03-20 16:21:00,1.0,0.8100342486621869,2023-03-20 16:11:00,2023-03-20 17:12:00,61.0,11.45
J337,M02,Delayed,2023-03-20 16:00:00,2023-03-20 17:18:00,0.9933333333333333,0.749993804455465,2023-03-20 17:12:00,2023-03-20 18:30:00,78.0,13.17
J343,M02,Completed,2023-03-20 17:00:00,2023-03-20 18:40:00,0.0,0.2809690378500934,2023-03-20 18:30:00,2023-03-20 20:10:00,100.0,10.38
J362,M02,Completed,2023-03-20 20:10:00,2023-03-20 21:00:00,0.013333333333333334,0.47541895600251616,2023-03-20 20:10:00,2023-03-20 21:00:00,50.0,12.64
J353,M02,Completed,2023-03-20 18:40:00,2023-03-20 19:16:00,0.0,0.3387746621702195,2023-03-20 21:00:00,2023-03-20 21:36:00,36.0,5.98
J318,M02,Completed,2023-03-20 12:50:00,2023-03-20 14:17:00,0.0,0.2769524002667941,2023-03-20 21:36:00,2023-03-20 23:03:00,87.0,10.22
J374,M02,Completed,2023-03-20 22:10:00,2023-03-20 22:58:00,0.0,0.27601720569313154,2023-03-20 23:03:00,2023-03-20 23:51:00,48.0,7.49
J348,M02,Completed,2023-03-20 17:50:00,2023-03-20 19:22:00,0.02666666666666667,0.26559536851099375,2023-03-20 23:51:00,2023-03-21 01:23:00,92.0,8.79
J385,M02,Completed,2023-03-21 00:00:00,2023-03-21 00:59:00,0.0,0.2599336931358661,2023-03-21 01:23:00,2023-03-21 02:22:00,59.0,3.65
J394,M02,Completed,2023-03-21 01:30:00,2023-03-21 02:44:00,0.0,0.3087917867042945,2023-03-21 02:22:00,2023-03-21 03:36:00,74.0,10.7
J400,M02,Delayed,2023-03-21 02:30:00,2023-03-21 02:54:00,0.9933333333333333,0.61547463067145,2023-03-21 03:36:00,2023-03-21 04:00:00,24.0,2.23
J407,M02,Delayed,2023-03-21 03:40:00,2023-03-21 05:40:00,0.9933333333333333,0.6736917308454455,2023-03-21 04:00:00,2023-03-21 06:00:00,120.0,11.91
J415,M02,Delayed,2023-03-21 05:00:00,2023-03-21 05:33:00,1.0,0.7343579105626931,2023-03-21 06:00:00,2023-03-21 06:33:00,33.0,7.35
J420,M02,Completed,2023-03-21 05:50:00,2023-03-21 07:45:00,0.0,0.3203071866100462,2023-03-21 06:33:00,2023-03-21 08:28:00,115.0,12.24
J425,M02,Delayed,2023-03-21 06:40:00,2023-03-21 08:30:00,1.0,0.6580189096250462,2023-03-21 08:28:00,2023-03-21 10:18:00,110.0,10.48
J439,M02,Delayed,2023-03-21 09:00:00,2023-03-21 10:55:00,0.9933333333333333,0.5358241822619236,2023-03-21 10:18:00,2023-03-21 12:13:00,115.0,7.11
J457,M02,Delayed,2023-03-21 12:00:00,2023-03-21 13:41:00,0.9933333333333333,0.7495645547674176,2023-03-21 12:13:00,2023-03-21 13:54:00,101.0,14.23
J463,M02,Completed,2023-03-21 13:00:00,2023-03-21 13:28:00,0.006666666666666667,0.5415625802913846,2023-03-21 13:54:00,2023-03-21 14:22:00,28.0,13.03
J459,M02,Completed,2023-03-21 12:20:00,2023-03-21 13:53:00,0.0,0.3371311122703611,2023-03-21 14:22:00,2023-03-21 15:55:00,93.0,10.61
J461,M02,Completed,2023-03-21 12:40:00,2023-03-21 13:30:00,0.006666666666666667,0.33684756995426046,2023-03-21 15:55:00,2023-03-21 16:45:00,50.0,9.95
J421,M02,Completed,2023-03-21 06:00:00,2023-03-21 07:36:00,0.0,0.3151143935281253,2023-03-21 16:45:00,2023-03-21 18:21:00,96.0,9.69
J493,M02,Completed,2023-03-21 18:00:00,2023-03-21 19:40:00,0.013333333333333334,0.3207178238406415,2023-03-21 18:21:00,2023-03-21 20:01:00,100.0,9.82
J505,M02,Completed,2023-03-21 20:00:00,2023-03-21 21:14:00,0.0,0.40698600006437546,2023-03-21 20:01:00,2023-03-21 21:15:00,74.0,13.58
J511,M02,Completed,2023-03-21 21:00:00,2023-03-21 22:14:00,0.006666666666666667,0.33691395797364776,2023-03-21 21:15:00,2023-03-21 22:29:00,74.0,9.07
J519,M02,Completed,2023-03-21 22:20:00,2023-03-21 23:56:00,0.0,0.3853655804714482,2023-03-21 22:29:00,2023-03-22 00:05:00,96.0,14.32
J435,M02,Completed,2023-03-21 08:20:00,2023-03-21 09:11:00,0.0,0.3034587509593356,2023-03-22 00:05:00,2023-03-22 00:56:00,51.0,4.84
J523,M02,Completed,2023-03-21 23:00:00,2023-03-21 23:52:00,0.0,0.2974008034682212,2023-03-22 00:56:00,2023-03-22 01:48:00,52.0,6.94
J537,M02,Completed,2023-03-22 01:20:00,2023-03-22 02:08:00,0.006666666666666667,0.47044218099086316,2023-03-22 01:48:00,2023-03-22 02:36:00,48.0,13.96
J535,M02,Completed,2023-03-22 01:00:00,2023-03-22 01:45:00,0.02,0.3198634094739236,2023-03-22 02:36:00,2023-03-22 03:21:00,45.0,6.96
J501,M02,Completed,2023-03-21 19:20:00,2023-03-21 20:08:00,0.0,0.2807081929922957,2023-03-22 03:21:00,2023-03-22 04:09:00,48.0,6.1
J550,M02,Completed,2023-03-22 03:30:00,2023-03-22 04:01:00,0.006666666666666667,0.3162751558860786,2023-03-22 04:09:00,2023-03-22 04:40:00,31.0,6.28
J555,M02,Delayed,2023-03-22 04:20:00,2023-03-22 04:57:00,0.98,0.8170634253134154,2023-03-22 04:40:00,2023-03-22 05:17:00,37.0,12.3
J526,M02,Completed,2023-03-21 23:30:00,2023-03-22 00:46:00,0.0,0.2802736679706814,2023-03-22 05:17:00,2023-03-22 06:33:00,76.0,9.64
J564,M02,Completed,2023-03-22 05:50:00,2023-03-22 07:42:00,0.013333333333333334,0.3351100650418051,2023-03-22 06:33:00,2023-03-22 08:25:00,112.0,12.39
J569,M02,Completed,2023-03-22 06:40:00,2023-03-22 07:32:00,0.0,0.34631530251005943,2023-03-22 08:25:00,2023-03-22 09:17:00,52.0,10.42
J583,M02,Completed,2023-03-22 09:00:00,2023-03-22 09:56:00,0.0,0.4930732459324799,2023-03-22 09:17:00,2023-03-22 10:13:00,56.0,13.47
J574,M02,Completed,2023-03-22 07:30:00,2023-03-22 07:53:00,0.0,0.28299484640527783,2023-03-22 10:13:00,2023-03-22 10:36:00,23.0,5.63
J396,M02,Completed,2023-03-21 01:50:00,2023-03-21 02:57:00,0.006666666666666667,0.2739428099854534,2023-03-22 10:36:00,2023-03-22 11:43:00,67.0,6.88
J596,M02,Completed,2023-03-22 11:10:00,2023-03-22 11:31:00,0.0,0.26369816986693,2023-03-22 11:43:00,2023-03-22 12:04:00,21.0,3.03
J559,M02,Completed,2023-03-22 05:00:00,2023-03-22 06:54:00,0.02,0.25507284013988385,2023-03-22 12:04:00,2023-03-22 13:58:00,114.0,9.67
J604,M02,Delayed,2023-03-22 12:30:00,2023-03-22 14:14:00,1.0,0.585138821980835,2023-03-22 13:58:00,2023-03-22 15:42:00,104.0,4.99
J615,M02,Delayed,2023-03-22 14:20:00,2023-03-22 15:13:00,1.0,0.8660537268074093,2023-03-22 15:42:00,2023-03-22 16:35:00,53.0,12.27
J618,M02,Completed,2023-03-22 14:50:00,2023-03-22 16:24:00,0.0,0.39417019030003053,2023-03-22 16:35:00,2023-03-22 18:09:00,94.0,13.39
J377,M02,Completed,2023-03-20 22:40:00,2023-03-20 23:41:00,0.006666666666666667,0.24181668898009753,2023-03-22 18:09:00,2023-03-22 19:10:00,61.0,6.11
J644,M02,Completed,2023-03-22 19:10:00,2023-03-22 20:37:00,0.0,0.3980456113120793,2023-03-22 19:10:00,2023-03-22 20:37:00,87.0,14.09
J646,M02,Failed,2023-03-22 19:30:00,2023-03-22 21:28:00,0.9,0.5035487558774899,2023-03-22 20:37:00,2023-03-22 22:35:00,118.0,4.63
J658,M02,Delayed,2023-03-22 21:30:00,2023-03-22 22:30:00,1.0,0.5888796002998785,2023-03-22 22:35:00,2023-03-22 23:35:00,60.0,2.94
J654,M02,Delayed,2023-03-22 20:50:00,2023-03-22 21:49:00,1.0,0.5861926709486993,2023-03-22 23:35:00,2023-03-23 00:34:00,59.0,3.42
J672,M02,Delayed,2023-03-22 23:50:00,2023-03-23 00:20:00,1.0,0.80172219250551,2023-03-23 00:34:00,2023-03-23 01:04:00,30.0,7.5
J673,M02,Delayed,2023-03-23 00:00:00,2023-03-23 01:42:00,1.0,0.6879620172009004,2023-03-23 01:04:00,2023-03-23 02:46:00,102.0,9.49
J687,M02,Failed,2023-03-23 02:20:00,2023-03-23 03:38:00,0.98,0.7789663592085602,2023-03-23 02:46:00,2023-03-23 04:04:00,78.0,11.24
J677,M02,Delayed,2023-03-23 00:40:00,2023-03-23 02:31:00,0.9933333333333333,0.6597151046254031,2023-03-23 04:04:00,2023-03-23 05:55:00,111.0,10.3
J701,M02,Failed,2023-03-23 04:40:00,2023-03-23 06:34:00,0.94,0.4965419790899465,2023-03-23 05:55:00,2023-03-23 07:49:00,114.0,6.02
J717,M02,Failed,2023-03-23 07:20:00,2023-03-23 08:56:00,0.96,0.5845057821886452,2023-03-23 07:49:00,2023-03-23 09:25:00,96.0,4.28
J721,M02,Delayed,2023-03-23 08:00:00,2023-03-23 09:06:00,1.0,0.6712471691758661,2023-03-23 09:25:00,2023-03-23 10:31:00,66.0,7.93
J734,M02,Delayed,2023-03-23 10:10:00,2023-03-23 11:21:00,1.0,0.7380519413178384,2023-03-23 10:31:00,2023-03-23 11:42:00,71.0,8.52
J680,M02,Completed,2023-03-23 01:10:00,2023-03-23 01:34:00,0.0,0.4704441829178219,2023-03-23 11:42:00,2023-03-23 12:06:00,24.0,11.09
J656,M02,Completed,2023-03-22 21:10:00,2023-03-22 21:33:00,0.0,0.4186073935698782,2023-03-23 12:06:00,2023-03-23 12:29:00,23.0,8.99
J710,M02,Completed,2023-03-23 06:10:00,2023-03-23 07:27:00,0.0,0.36154680841035874,2023-03-23 12:29:00,2023-03-23 13:46:00,77.0,12.33
J749,M02,Delayed,2023-03-23 12:40:00,2023-03-23 13:49:00,0.9866666666666667,0.7771885183050081,2023-03-23 13:46:00,2023-03-23 14:55:00,69.0,12.09
J748,M02,Delayed,2023-03-23 12:30:00,2023-03-23 14:04:00,1.0,0.6298841857732044,2023-03-23 14:55:00,2023-03-23 16:29:00,94.0,6.97
J760,M02,Completed,2023-03-23 14:30:00,2023-03-23 14:56:00,0.0,0.36160710951780367,2023-03-23 16:29:00,2023-03-23 16:55:00,26.0,6.33
J731,M02,Completed,2023-03-23 09:40:00,2023-03-23 11:35:00,0.0,0.2976273180877481,2023-03-23 16:55:00,2023-03-23 18:50:00,115.0,13.99
